img_rgb_r_mean,img_rgb_r_std,img_rgb_g_mean,img_rgb_g_std,img_rgb_b_mean,img_rgb_b_std,img_hsv_h_mean,img_hsv_h_std,img_hsv_s_mean,img_hsv_s_std,img_hsv_v_mean,img_hsv_v_std,img_gray_mean,img_gray_std,img_gray_min,img_gray_max,img_laplacian_var,img_edge_density,img_gray_entropy,sensor_nh3_ratio_mean,sensor_nh3_ratio_min,sensor_nh3_ratio_max,sensor_nh3_ratio_std,sensor_h2s_ratio_mean,sensor_h2s_ratio_min,sensor_h2s_ratio_max,sensor_h2s_ratio_std,sensor_source_file,sensor_source_group,sensor_window_index,sensor_window_start,sensor_window_end,image_path,image_folder,image_index_within_class,meat_type,freshness_label
132.81497130102042,11.943697465649493,129.54729352678572,29.851449740132058,159.2946627869898,49.70765146385838,120.19427614795919,47.26220059405423,74.82649075255102,29.668985038926245,168.8065808354592,40.9582086260446,133.91700744628906,23.775297164916992,54.0,176.0,78.42615509033203,0.015565210459183673,3.2351627349853516,0.3524,0.3506,0.3541,0.0011051395085387816,0.4045666666666667,0.4015,0.4076,0.001786865660560098,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv::window_10,10,150,164,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_fresh\beef_fresh.jpg.6k36be0b.ingestion-55d75df7fb-9pq22.jpg,beef_fresh,10,Beef,Fresh
148.70262675382654,11.556805249049154,131.7138073979592,32.15033217714336,150.38982780612244,51.95261991815866,105.30353156887755,63.51563205440349,71.01179846938776,20.795238509353915,171.29097576530611,34.4285586220623,138.9085693359375,26.95116424560547,54.0,182.0,72.4740982055664,0.015246332908163265,3.2302892208099365,0.35024,0.3482,0.3524,0.00127163936187374,0.4014066666666667,0.3988,0.4039,0.0013303967662150835,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv::window_11,11,165,179,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_fresh\beef_fresh.jpg.6k36cehg.ingestion-55d75df7fb-c9rcr.jpg,beef_fresh,11,Beef,Fresh
145.93931361607142,11.405003435133533,131.13432716836735,31.660042191723882,152.13165656887756,51.87021513245493,111.10000797193878,60.55873623284946,71.06608737244898,20.80062385918128,170.64498963647958,36.16497582924401,137.95559692382812,26.513076782226562,53.0,180.0,74.41682434082031,0.014787946428571428,3.265523672103882,0.3473666666666667,0.3451,0.3494,0.0013414751416092447,0.3997533333333333,0.3971,0.4031,0.0016820093803411348,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv::window_12,12,180,194,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_fresh\beef_fresh.jpg.6k36cuu5.ingestion-55d75df7fb-npqfd.jpg,beef_fresh,12,Beef,Fresh
146.0022122130102,11.412459655146575,131.03523596938774,31.644966933380207,152.0480508609694,51.87207184333509,110.7447584502551,60.72999175158817,71.07692920918367,20.764626259771664,170.6062858737245,36.13862839016916,137.90631103515625,26.518125534057617,53.0,181.0,74.25541687011719,0.015963807397959183,3.2639918327331543,0.3456466666666666,0.344,0.3475,0.0008935820549277445,0.3981333333333333,0.396,0.4001,0.0012042517270995374,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv::window_13,13,195,209,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_fresh\beef_fresh.jpg.6k36d14o.ingestion-55d75df7fb-c9rcr.jpg,beef_fresh,13,Beef,Fresh
144.0774075255102,11.273504489871712,131.0399792729592,31.49001951338951,153.0308912627551,51.838967792222185,113.1297831632653,58.96447310921526,71.19347895408163,21.37666877693808,170.21203364158163,37.175177809216024,137.46876525878906,26.274734497070312,53.0,180.0,74.17733764648438,0.015286192602040817,3.276309013366699,0.3425466666666666,0.3402,0.3446,0.0011598084132974562,0.39463333333333334,0.3929,0.3958,0.0008104868221562162,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv::window_14,14,210,224,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_fresh\beef_fresh.jpg.6k36d2op.ingestion-55d75df7fb-9pq22.jpg,beef_fresh,14,Beef,Fresh
148.6366191007653,11.54907649167637,131.92592075892858,32.08570615104482,149.6887356505102,51.951023995301085,100.84502551020408,64.46894196282014,70.74398118622449,20.9032593830814,170.85082509566325,34.1938444408509,138.9235076904297,26.949674606323242,54.0,182.0,73.29512786865234,0.015306122448979591,3.2344985008239746,0.3421466666666666,0.3403,0.3438,0.0010144730432867907,0.39606,0.394,0.3986,0.0013836184445142345,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv::window_15,15,225,239,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_fresh\beef_fresh.jpg.6k36d63s.ingestion-55d75df7fb-npqfd.jpg,beef_fresh,15,Beef,Fresh
148.4500358737245,11.560618245192837,132.04145408163265,32.04348657990998,149.7071906887755,51.95881821951385,100.1543965242347,64.54718695120702,70.66326530612245,20.874238370280878,170.77742346938774,34.28551033040914,138.9419708251953,26.923460006713867,53.0,182.0,73.41690063476562,0.01526626275510204,3.232593059539795,0.3400933333333333,0.338,0.3423,0.0012513814588507996,0.39501999999999987,0.3922,0.3982,0.001570222914111248,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv::window_16,16,240,254,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_fresh\beef_fresh.jpg.6k36d8oe.ingestion-55d75df7fb-c9rcr.jpg,beef_fresh,16,Beef,Fresh
148.54783163265307,11.583295560881371,132.0750956632653,32.054552884751935,149.45613440688774,51.92892057426882,98.79623724489795,64.80759345566803,70.5816725127551,20.847912827643626,170.68586575255102,34.143231484702014,138.96131896972656,26.94782829284668,54.0,182.0,73.6413345336914,0.015625,3.231490135192871,0.3382333333333333,0.336,0.3396,0.000999777753080932,0.39442666666666665,0.3927,0.3963,0.001193016717774264,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv::window_17,17,255,269,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_fresh\beef_fresh.jpg.6k36dar2.ingestion-55d75df7fb-9pq22.jpg,beef_fresh,17,Beef,Fresh
148.81979432397958,11.58866711241596,131.5208067602041,32.07382911573011,149.73315927933675,51.95022750083212,102.94901945153062,64.19092087064122,70.92785395408163,20.78038773304804,170.93871572066325,34.19272130887272,138.7410125732422,26.96058464050293,54.0,182.0,73.71276092529297,0.015246332908163265,3.2380423545837402,0.3372333333333334,0.3345,0.3391,0.0013000854672759895,0.39407333333333333,0.3914,0.3962,0.0012953592380322708,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv::window_18,18,270,284,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_fresh\beef_fresh.jpg.6k36de7b.ingestion-55d75df7fb-npqfd.jpg,beef_fresh,18,Beef,Fresh
148.3782286352041,11.612196682184475,131.61778539540816,31.948991842085228,149.88139748086735,51.97978935320857,102.65981744260205,64.15753907617608,70.74216757015306,20.723298638545792,170.7821667729592,34.47492812033165,138.69210815429688,26.88679313659668,54.0,182.0,73.85254669189453,0.016043526785714284,3.2375688552856445,0.3359466666666666,0.3339,0.3381,0.0010965805437307807,0.39253333333333335,0.3905,0.3943,0.0011193251935380005,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv::window_19,19,285,299,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_fresh\beef_fresh.jpg.6k36di6g.ingestion-55d75df7fb-c9rcr.jpg,beef_fresh,19,Beef,Fresh
161.6375956632653,10.572780250689453,144.52951610331633,31.058806795576533,164.35666454081633,50.37041624937118,106.34466677295919,58.06901883206904,64.64562739158163,22.140963295959487,184.44292091836735,28.529946353213067,151.89955139160156,26.19305419921875,60.0,189.0,62.9254035949707,0.014628507653061224,3.1861703395843506,0.33637333333333336,0.335,0.3381,0.000894774956188552,0.39319333333333334,0.3909,0.3953,0.0012352957360711354,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv::window_20,20,300,314,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_fresh\beef_fresh.jpg.6k36emrq.ingestion-55d75df7fb-npqfd.jpg,beef_fresh,20,Beef,Fresh
161.74063297193877,10.694329068094616,143.9891581632653,31.029005605979428,164.52804129464286,50.2573056012814,108.65987723214286,57.47267982161424,64.55676020408163,22.148831975322523,184.43429129464286,28.615309968138963,151.65440368652344,26.24057960510254,59.0,189.0,63.67616653442383,0.013751594387755101,3.193185806274414,0.33464000000000005,0.3325,0.3362,0.0009541488353501195,0.3927333333333333,0.3904,0.3947,0.0014416040448827162,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv::window_21,21,315,329,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_fresh\beef_fresh.jpg.6k36etkq.ingestion-55d75df7fb-c9rcr.jpg,beef_fresh,21,Beef,Fresh
161.6797472895408,10.732880868072153,144.10491071428572,31.011180476287006,164.41089365433675,50.23585547369486,108.42801339285714,57.53178780835722,64.40874123086735,22.124130783117444,184.3095703125,28.610938239015717,151.68841552734375,26.24003791809082,60.0,189.0,64.08573150634766,0.013970822704081632,3.194948196411133,0.3330266666666667,0.331,0.3346,0.0009767064838299949,0.39133333333333326,0.3891,0.3934,0.0012509551905999284,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv::window_22,22,330,344,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_fresh\beef_fresh.jpg.6k36euvv.ingestion-55d75df7fb-9pq22.jpg,beef_fresh,22,Beef,Fresh
161.8713528380102,10.770185818006839,143.83041693239795,31.023403598319995,164.4486009247449,50.19372138832239,109.43859614158163,57.29584410659817,64.40298150510205,22.275181427509956,184.36858258928572,28.555279836989044,151.59776306152344,26.267311096191406,60.0,189.0,64.12518310546875,0.013930963010204082,3.195847988128662,0.33191333333333334,0.3308,0.3332,0.0007553071487076487,0.3896266666666667,0.387,0.3916,0.001266210444155665,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv::window_23,23,345,359,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_fresh\beef_fresh.jpg.6k36f1ul.ingestion-55d75df7fb-npqfd.jpg,beef_fresh,23,Beef,Fresh
162.02660634566325,10.800497164911356,143.88508450255102,31.02200097910068,164.19868064413265,50.21825895249415,108.66095344387755,57.66072122270565,64.22714046556122,22.513242046512847,184.28513632015307,28.411739690162086,151.6518096923828,26.289152145385742,59.0,189.0,64.01441192626953,0.014229910714285714,3.194707155227661,0.3320466666666667,0.3302,0.3337,0.0008853373493884834,0.38914000000000004,0.3871,0.3913,0.0012851977798507576,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv::window_24,24,360,374,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_fresh\beef_fresh.jpg.6k36f5h5.ingestion-55d75df7fb-c9rcr.jpg,beef_fresh,24,Beef,Fresh
162.14809869260205,10.776379296299325,143.67394770408163,31.028819237201375,164.19421635841837,50.18055179302333,109.70575573979592,57.36971357562291,64.30855389030613,22.62798023796729,184.31164301658163,28.336892367230423,151.56515502929688,26.291582107543945,59.0,189.0,64.10042572021484,0.014768016581632654,3.197056293487549,0.3307333333333334,0.3291,0.3325,0.0010561986345169886,0.38985999999999993,0.3877,0.3917,0.0010775280352114608,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv::window_25,25,375,389,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_fresh\beef_fresh.jpg.6k36f6ss.ingestion-55d75df7fb-9pq22.jpg,beef_fresh,25,Beef,Fresh
161.99477838010205,10.805313311405866,143.82407924107142,31.00678381077863,164.2040417729592,50.17002044505701,109.0230787627551,57.52019029029219,64.21356823979592,22.488174242533848,184.23600924744898,28.41850157965894,151.6067657470703,26.282127380371094,60.0,189.0,64.1601333618164,0.014050542091836735,3.1985278129577637,0.3283733333333334,0.327,0.3301,0.0009546145237156614,0.38865999999999995,0.3865,0.3907,0.0011188088904425751,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv::window_26,26,390,404,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_fresh\beef_fresh.jpg.6k36f8tf.ingestion-55d75df7fb-npqfd.jpg,beef_fresh,26,Beef,Fresh
162.03537547831633,10.773012610779471,143.58260921556123,31.00227435724831,164.34588249362244,50.18783519941273,109.9092793367347,57.25084401662432,64.4311822385204,22.436109141040124,184.36222496811226,28.458033053475976,151.48814392089844,26.26520538330078,60.0,189.0,63.895965576171875,0.014768016581632654,3.190678358078003,0.3270733333333334,0.3254,0.3283,0.0007894864716313253,0.3869066666666667,0.3857,0.3884,0.0007496369491664354,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv::window_27,27,405,419,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_fresh\beef_fresh.jpg.6k36fbr9.ingestion-55d75df7fb-c9rcr.jpg,beef_fresh,27,Beef,Fresh
161.8575813137755,10.816217395862047,143.82481664540816,30.96032712093222,164.2079081632653,50.17781303086498,108.67769451530613,57.59953287773443,64.22341358418367,22.373084663615348,184.1896524234694,28.487930190250726,151.56231689453125,26.24859046936035,60.0,189.0,63.98740005493164,0.014050542091836735,3.192615032196045,0.32702,0.3265,0.3278,0.00047637520226532235,0.3869266666666667,0.3856,0.388,0.0007379852452605149,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Fresh_1775083085214.csv::window_28,28,420,434,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_fresh\beef_fresh.jpg.6k36fdje.ingestion-55d75df7fb-9pq22.jpg,beef_fresh,28,Beef,Fresh
